clanId;gold
15;53105
17;-821
15;22544
16;-20121
15;-56101
3;26005
16;-65990
19;-90744
3;-83092
7;34425
4;68769
3;-85570
6;-76121
4;27471
18;73724
10;-94610
15;-30350
20;23982
23;98059
22;-83141
14;-91239
1;-43870
18;1158
19;33548
7;-58815
25;-5576
6;-2803
6;25132
22;25278
3;-59196
7;-19672
24;-44441
17;32222
24;40587
14;25896
12;73518
13;5833
17;-77961
9;-10160
9;93724
12;-68516
7;58168
9;-71843
17;30718
21;-93932
10;58919
11;30232
9;95694
8;8600
2;19776
19;-59131
17;-11289
2;5614
1;-99007
12;-14084
8;-20754
17;73721
13;-67053
23;-15232
11;84881
19;-80062
18;90708
4;20464
17;22935
25;-12127
11;-82072
5;13023
21;66757
2;77549
17;-72048
8;23194
4;-75358
2;-81589
3;-86104
24;-7190
22;-69136
7;-35146
7;-34216
4;-22508
7;36432
16;-39557
25;40508
6;-27729
6;-97472
17;-9370
24;-42915
8;70334
1;83233
18;43747
21;-78487
4;62955
12;-79602
15;-74737
3;-41757
6;19386
11;24308
19;71124
24;13621
7;99555
20;13415
23;79534
14;-78660
20;70882
25;-97273
2;95760
12;21924
2;41028
23;93661
6;17059
15;-70379
22;-727
9;83166
15;-51328
18;24507
19;-35730
15;-87511
12;2124
17;5407
7;-78798
16;-11596
11;53104
2;52248
22;4255
12;61231
7;61507
16;21761
16;-17270
19;-56338
18;-78246
20;-34630
11;37176
22;69020
4;84593
7;5481
2;-88440
11;-58342
19;21605
15;35378
17;94349
16;-58672
15;-47605
23;6796
16;76373
7;-58370
12;-59839
7;-28113
17;-62966
18;38040
18;80173
16;46358
6;-43617
8;7477
2;57341
1;50275
3;48281
16;-31196
16;34806
16;57859
9;-28353
25;-76726
25;99561
25;-306
24;33366
11;90963
17;19846
24;82923
16;-85218
8;47407
6;-39574
16;-20128
12;-52750
20;5786
2;51782
3;-90290
12;-72007
10;90719
7;18409
22;40560
8;-99288
9;74283
2;-44410
14;43315
17;22970
18;-1529
7;24308
1;5300
17;-23180
13;33121
22;98780
6;-36928
20;-303
3;73076
7;16341
13;-48132
3;68838
18;90366
7;79167
24;-96523
14;-9444
10;-8979
15;65813
7;50343
25;180
3;49668
5;-38555
19;-56510
14;74210
10;-32845
18;14760
16;-4907
14;-24147
16;-4665
1;47211
18;-31798
7;-26407
11;91139
12;53859
5;-62544
12;66380
16;-83659
25;15412
3;-51851
17;-86213
3;-4249
16;-72088
10;99208
4;8037
17;27189
23;-34547
10;-5698
22;89403
15;23056
1;85720
16;43101
13;-34709
25;52434
4;82694
21;85787
22;-30551
10;9552
11;-72073
10;-12826
12;96053
1;-11270
15;68717
10;63155
13;-71402
10;83954
7;85011
16;-92750
14;-24418
21;2184
18;-64051
23;-21488
14;-29444
5;-28888
16;22104
10;-79642
23;-26414
13;-20133
15;-86849
7;-73970
25;-68415
16;22023
8;63713
17;-94535
9;21500
20;-7214
2;60823
14;-48827
7;-78761
13;-88723
1;48027
15;66491
18;-6767
18;11592
9;73810
7;-22529
16;-19093
4;-73853
19;74024
6;-78146
12;-61154
9;-63806
19;53121
17;-49687
9;-40430
3;81882
22;-17205
7;-65108
11;85253
21;77148
9;-13032
18;78386
13;54081
25;89266
25;87309
4;93528
10;25187
25;78994
16;42395
23;-20661
8;88666
12;-46120
3;-98635
1;26663
12;-27180
25;-90699
23;63798
7;33027
12;-35727
9;84872
3;-87435
23;-21984
16;-1812
2;25899
2;83094
16;-45440
18;-18485
21;95927
3;84842
20;-48629
19;92
7;-89789
9;86849
2;-2021
20;42205
4;-68700
23;-93776
19;-7801
19;-73840
4;31312
25;-15592
21;6429
6;28338
17;-9878
4;35403
22;-60959
3;-12823
15;-87165
24;-22963
5;77768
15;-88824
9;65428
9;-57307
8;39486
8;68519
13;82209
12;-30893
24;21545
12;-95368
8;91691
3;-13290
25;30863
22;-32868
24;46049
6;-76063
5;-28981
18;66317
4;84752
17;-7781
16;60600
23;-23774
23;12445
20;-18107
13;-52598
17;-1767
18;11861
10;-70715
23;18000
11;-15341
14;75175
7;-70595
21;70422
22;-40542
19;69394
8;-50112
4;8114
23;28617
3;-65729
11;54681
14;-64777
9;-28910
21;54245
25;-30240
17;57432
4;-48311
17;76523
21;-50209
16;38754
1;-12540
14;-82240
15;31707
5;-43242
10;-64835
2;-94587
22;-74720
24;-58474
4;65181
22;41078
19;30351
12;17365
12;-57087
13;46183
13;-74630
9;-2859
17;-4807
23;80514
10;-19431
10;-9036
7;95206
14;95617
8;-15083
8;-65813
6;79320
7;-16318
21;87800
22;-42238
4;4489
8;-51361
18;-56433
21;-38442
13;-1620
19;-47891
16;3771
5;813
11;-41637
5;17629
19;33445
22;-1343
1;63929
9;-71070
20;8863
14;35575
25;88571
13;-81564
21;47145
13;-43731
9;-82240
8;91860
16;-43914
16;-55479
9;13594
12;35755
1;78890
17;82978
3;63256
24;80452
19;-52131
21;-40995
9;68425
7;29129
10;74855
25;-13286
15;-96516
24;-43879
13;80655
12;28993
17;-51661
16;-69640
8;50007
6;-94900
19;-33583
15;-90968
25;40181
9;58827
6;1129
22;20835
3;-63472
15;1054
9;-76365
1;-46838
8;-57432
19;-15014
10;38272
22;-51877
6;32608
24;-71416
20;-34133
23;-31903
18;14189
20;-2103
12;82804
5;72959
7;-73145
3;-98873
12;-20463
18;39244
17;65275
11;-80555
11;-96062
2;-70895
9;15215
8;-99158
4;68567
9;6612
15;-37018
24;22966
1;-35012
22;54248
1;-25783
7;-98727
4;85167
1;56312
8;-87432
18;99159
12;-76616
5;11451
16;-20543
18;-53008
22;-9580
13;26975
13;-89401
2;-48845
20;79840
12;22876
17;-3270
4;-46160
20;64515
9;-65155
15;-11654
6;-99422
7;-60639
15;76946
6;35728
13;-78242
9;-63249
9;51042
4;47365
14;91895
5;25289
13;60263
20;85835
9;89489
16;78484
6;88336
8;12258
14;-67301
7;88431
15;-9048
13;7810
25;-59828
8;18882
11;-4520
3;-86479
12;58123
24;81288
23;84108
5;75813
20;-33154
7;85794
1;11142
4;2800
6;-3750
22;28832
20;26726
5;-31546
12;-89778
3;-50544
21;22590
16;77135
12;49377
23;-44982
19;73047
10;23055
13;-5098
17;-24669
18;90436
21;81894
7;29048
5;15510
20;94014
18;79196
2;55158
9;80794
2;40202
12;30423
14;-58405
10;33222
22;84950
1;-73445
23;54842
22;89330
24;-3314
3;-16020
20;5816
17;1801
17;16239
5;54144
6;17469
7;22105
12;-86290
7;67506
7;61229
10;14706
13;-77855
13;69332
12;36158
19;-6070
7;61744
12;24158
12;15993
18;-33983
14;46721
6;-86476
10;-17359
8;-74474
2;-37825
25;65040
24;-5369
23;-61459
7;9829
9;-41770
6;31528
3;-63253
19;-8620
19;-57509
11;54924
3;-32096
6;10741
4;-99332
2;-68360
1;-90433
3;-49510
24;69192
25;76605
12;88299
13;35637
14;71041
3;-37939
10;-60140
25;21196
14;73751
14;41098
7;-67231
1;86284
6;-83974
4;22313
23;84752
19;-25987
9;-52176
17;-13288
16;-34330
21;48984
8;8000
16;53502
10;69542
5;-21100
24;59822
13;-19558
17;-74274
25;69264
20;51904
14;43862
5;-85030
13;-67967
13;41134
23;54163
24;32701
2;-33138
1;99405
25;38067
16;97475
13;-65643
24;-94224
9;-61416
5;-14537
12;24599
12;-9478
17;32898
16;-69216
25;27362
4;-78584
22;62778
18;15883
15;57826
14;-50439
19;-71774
10;-40069
9;-19113
10;10000
15;-34329
7;94751
25;-84616
15;-87483
15;-180
5;35070
7;2335
10;98983
23;-90545
1;26985
25;-50471
10;11370
13;-29053
12;9717
2;-49814
1;90556
14;98069
12;15521
22;-5488
4;96667
21;88835
24;67778
13;18286
18;-97299
7;68820
2;-68721
18;-15621
9;-35750
10;-16002
16;-78711
5;-53763
19;-6462
23;9404
5;81642
22;-3497
22;8126
13;-78305
14;72256
4;70865
4;67398
9;-76040
14;96742
24;66314
1;-14214
20;68390
9;63314
21;-88136
16;55743
10;-93856
17;-16698
20;8738
4;-11701
21;65733
23;-95008
17;63698
23;28251
19;-17290
4;48009
22;73301
10;34846
11;-23951
25;-81863
11;-18279
9;-62757
15;43584
12;12327
11;81148
3;81306
7;17206
24;-29982
23;-97367
25;62367
16;91273
2;-37123
18;77491
1;-97404
16;38568
20;99521
1;4092
15;36798
9;-12703
7;-83996
13;17974
1;84662
12;-10769
14;32749
20;-24103
23;49516
24;-62330
13;83127
17;-62189
19;-1329
2;-58988
24;12880
4;-38166
10;86084
9;-96153
21;-24801
8;99656
20;3016
13;43858
16;-77947
22;-14763
24;-28234
20;56807
21;9572
19;-3551
9;82139
15;16552
2;55057
25;-84891
16;-60685
21;-70527
23;6414
16;25573
5;40416
16;57394
9;68237
11;70570
4;22020
7;-16629
1;79612
12;-86328
6;-80371
5;-71482
3;50369
12;58788
1;79592
16;76881
10;89239
13;-50724
16;12505
4;-66874
20;39345
7;-4303
17;65136
24;-27703
23;55186
7;51546
12;-30350
20;-56949
10;-61522
2;-26438
4;4398
13;99947
10;51799
25;-26623
22;26449
14;93851
15;-29022
16;34491
22;-11041
4;4905
14;-3762
25;-5107
20;-75411
12;90645
18;-46247
16;-4462
24;-17570
23;49964
17;-55069
21;-75887
21;3599
18;90083
12;-8852
16;-76529
23;-56499
15;59439
20;82888
11;-66320
5;83117
9;-45378
13;-47478
9;32334
18;99235
10;-68439
12;-6473
20;-58996
15;-42913
5;-5532
4;-76104
13;-11607
19;8828
5;52370
8;-27171
12;-20245
2;-70615
18;-10582
4;-62820
4;-42961
16;19708
21;91969
16;-35263
10;-70848
1;-81012
6;-18294
10;-27368
9;-81636
16;-50475
15;56666
21;87128
15;47333
18;74356
24;-30017
9;2608
22;-41238
25;55988
20;10440
17;35760
2;-37266
23;-27788
8;23916
11;-15682
12;70789
8;54109
1;-14046
7;-86194
3;55473
21;-74313
21;-21642
12;55328
20;30209
7;-64121
10;58350
25;-88519
10;69694
10;71081
24;-36344
2;62879
10;60666
20;27935
11;-85433
11;7881
4;-98456
18;2437
4;-30659
20;77285
23;-72074
19;-21078
19;-11524
5;-79230
12;-81763
8;-44903
15;99820
13;15868
24;747
6;-24782
13;13257
4;-48189
3;43305
13;41641
20;-29886
25;-67269
24;-21447
6;-51939
16;-20062
24;-89538
11;-66081
11;-82683
7;-37843
14;7880
16;-4696
13;29135
1;70881
21;22637
24;65664
20;25924
14;-83709
10;34993
7;-58682
24;77701
11;-52974
17;92488
3;-53481
6;49533
23;-15118
11;10636
9;4124
14;24577
23;28103
11;82289
16;-78083
12;84778
18;-26799
17;-82559
24;26636
14;-46600
17;80234
19;-73805
5;84188
7;-7072
21;87931
10;-68362
13;4434
19;69985
1;58839
20;-10583
9;87028
7;-64408
10;-32187
6;-74477
16;76716
15;54402
14;-90755
21;-41965
19;8020
21;69663
15;-19708
10;-44011
17;-45075
4;-65584
19;-71656
8;-35597
24;-94814
23;-59189
3;-91807
11;67277
13;-89421
15;-53003
25;90932
17;49650
10;-8873
17;-26311
5;4445
4;-21242
10;-427
11;-8801
7;20589
25;-18634
13;-54955
9;23090
6;80974
7;-19578
8;92364
14;63226
19;27287
15;-38585
20;545
4;-10992
1;63712
3;37361
5;-55016
7;-14880
9;62002
19;-71539
8;-96974
20;-91186
1;-4851
25;34314
1;-54284
6;-90811
10;-44719
14;-24091
3;-33651
8;-68690
15;46567
7;4749
25;-69612
20;-18834
24;98905
11;59261
5;85389
22;10357
19;-17057
7;698
8;41052
2;64060
18;8328
15;44815
5;18116
23;-48850
6;69702
23;66855
8;44651
21;-15825
2;-16466
2;-76661
18;69581
19;-82604
24;90305
7;54397
11;36176
4;22171
17;45190
9;-80435
17;-41117
11;19188
11;-28562
4;-46551
20;82798
3;39740
1;50161
8;-59071
6;-33866
3;91949
3;26051
7;-95653
5;22747
7;-18992
9;79830
9;-56403
17;84115
12;-43706
7;1649
12;43008
25;72197
21;-48195
16;-28904
4;-63459
25;56730
13;91921
19;71675
1;-16101
17;12627
14;-74556
4;86082
19;89932
25;66393
25;59117
13;37076
21;19800
3;-20265
3;46304
21;43761
4;16439
23;13396
4;92869
6;-40133
20;-92727
1;-73864
14;-18160
17;83338
20;-86802
1;-2156
4;-34364
15;-23489
14;63602
9;81396
3;-25117
12;54770
25;-62294
17;-59511
15;20913
8;64759
4;43084
8;35646
8;-9677
20;-28617
10;19057
9;76846
22;-89956
16;-72016
9;-48501
21;-46907
5;-1307
18;16216
20;11729
2;-84323
15;8029
25;62967
12;-82108
5;-11435
19;-99611
20;28344
16;-43621
13;51838
7;74492
2;-24774
9;68809
22;-96051
2;-56125
24;-14674
16;-95521
1;98546
12;-23454
1;95
22;30287
21;-83888
22;-722
6;-98812
23;39377
20;-60003
9;55831
7;21339
19;15276
25;13080
18;54471
20;-75630
1;34490
15;80951
4;-26597
25;-45400
10;-99350
3;1772
25;-37733
9;-10984
6;98279
15;-20690
20;-91507
5;-46498
12;53842
18;-44530
2;69779
23;96025
16;-58963
3;2457
20;-76803
10;26114
13;-91070
6;-37770
11;-44653
20;-10897
3;49113
17;6269
16;89852
23;-68266
6;79953
18;-65049
21;53521
9;-10669
14;-82045
16;-29582
22;91332
10;35688
23;-73875
2;89179
7;73291
8;-58008
4;58273
15;-41520
10;51517
17;-9218
8;-84719
23;7220
18;-36375
10;5149
12;46120
16;-55663
25;-88728
25;-79923
6;80220
6;98433
5;82497
8;43176
14;-3763
17;-85241
1;-17076
21;59338
25;95248
11;-99184
18;-86707
2;-58199
10;-45560
14;4535
2;-41520
10;-56673
5;77006
3;-76566
9;-20759
10;51875
13;67869
8;32367
22;-80538
20;51003
3;-7724
4;-90838
6;71563
3;93402
23;62780
7;-43366
6;-59972
14;4956
3;50671
11;-72643
5;94796
19;-4380
1;72113
12;88311
12;-87214
8;-65819
17;-2907
22;-35221
20;-90386
22;-89078
25;39236
23;-66941
21;14298
10;96389
17;10320
13;28151
18;-13486
18;70501
8;5506
16;62501
24;-64416
20;12929
6;-86295
22;20877
15;-35901
24;-29489
23;20539
24;-44686
20;28408
23;-74897
12;-26945
14;48964
23;59599
5;35530
12;-17578
5;39753
8;-52067
4;93525
17;17667
9;34070
16;43894
13;84833
9;23792
6;-78659
3;-11988
13;-76305
19;-56850
18;-88879
12;92153
22;67598
11;54344
16;-93973
6;12798
1;-66930
7;15175
5;29245
8;1575
21;-93935
24;-33559
18;2094
16;-20378
19;-78864
20;19366
18;-54641
3;-69057
25;158
25;-8867
14;49705
23;87623
7;88994
7;54331
11;67210
7;36022
19;43801
13;70674
2;-1184
14;-7142
4;-91143
20;54264
7;71313
10;34114
19;-4796
9;-53612
22;-39138
11;48460
5;-39575
17;18918
25;-8945
7;96750
19;-3664
22;-46964
21;-17463
1;18611
16;96380
3;20493
22;21785
9;43134
23;-31342
8;-66840
24;-38893
7;-1347
12;83934
18;-68645
14;-43597
11;84220
25;-14194
8;-59989
4;-99338
2;-49564
20;-89649
6;76697
2;-78442
25;31933
10;-7493
13;-69278
6;40048
25;-81735
21;49637
2;-2394
9;-24248
1;-8762
13;64745
12;77489
2;-41831
1;52964
18;-68406
24;-69414
25;64998
1;-46127
20;10944
4;-44237
10;48413
12;-79790
16;-78027
11;59061
4;8255
7;32119
24;51133
22;-84088
23;1423
21;36803
7;97176
17;9199
2;56832
6;65216
11;-6937
7;-9436
12;-2135
2;-2000
16;87434
20;6362
17;76350
1;95417
15;-90645
22;-69413
16;-3681
19;74621
5;-68304
6;60201
12;65734
21;29324
9;25059
16;-22137
14;-67565
19;-26222
16;-28495
3;-34715
25;58457
5;35826
20;-39886
15;-19709
13;-24496
16;-71055
7;-10978
7;16678
4;27678
11;-33479
18;-26976
22;-81637
10;-96006
8;82650
18;74117
24;-76360
15;-96423
14;17899
15;8768
13;14414
3;-62874
11;51521
23;-27258
24;16899
6;15165
1;-69689
13;61255
8;-17809
9;24566
8;-7896
23;-76791
16;28266
9;56370
8;49263
10;85188
20;-25740
24;-76779
4;-4724
21;-5810
16;-81849
14;44769
18;39537
1;28929
15;49360
24;-56152
21;-69240
23;-27945
12;41198
24;93722
13;66609
14;-65769
5;-51535
15;50359
5;-76433
2;9745
10;34734
7;32573
17;-52118
19;53365
2;-22786
19;-2068
22;2270
22;-35240
13;-66575
2;-63003
20;2189
15;18716
18;-64861
4;85411
18;-79510
13;-4337
6;-39476
9;-89623
20;-35024
7;-69663
18;26319
22;-69187
11;28258
23;10030
12;-11315
11;-26687
3;-94583
21;39849
23;76373
4;40391
17;-62055
7;-96858
23;-25218
22;64649
8;-7472
7;-93625
12;-12811
10;-83190
20;-32065
15;19334
15;-64460
15;-21531
5;4527
12;39521
15;-17749
13;-66576
18;23407
3;79573
12;25906
5;34451
13;-35962
1;-76952
4;-86328
24;-15319
18;-33039
8;87702
4;52205
13;78921
8;-62216
8;828
17;11100
12;-57282
6;-5266
6;-27532
1;27472
12;-21549
18;-77695
2;34177
14;-42887
19;-32490
11;47548
3;-26971
18;12858
19;94941
8;-35291
18;-49981
19;40038
11;-64866
12;92124
21;-95924
15;1620
11;23391
17;-125
2;57589
4;-47049
13;-46189
19;35852
7;39678
5;38638
6;47937
6;84907
11;-74158
1;81376
5;8348
8;-61168
17;-25464
9;13215
23;3153
10;-2996
3;-62743
3;13659
22;-59381
15;-63778
21;-50701
8;72323
17;-93168
18;15354
21;-34091
11;9019
9;-55561
10;-67107
7;82360
20;37882
3;31422
3;54064
18;21673
13;73679
19;34677
18;12826
12;-79650
21;-29608
9;-35841
22;95826
16;-4040
8;-37192
15;-9786
15;-38229
25;74487
2;32933
17;29986
7;-10275
13;349
15;-96720
24;-29372
11;-2389
4;-81503
13;-44705
19;-3875
23;32106
13;32394
11;8000
6;81544
11;68879
23;-33049
16;-26410
7;7097
18;6138
1;-80749
11;56856
22;93409
6;-21427
24;64564
22;61575
23;96790
7;66561
12;-13852
23;-55185
22;-68654
19;-63146
5;-29736
2;27851
6;20069
8;-19561
11;7932
5;72649
2;-30682
12;-92753
6;63116
12;-14147
22;69744
23;-89113
9;61996
21;59131
25;64327
13;67699
4;-6651
18;-53366
9;-79646
24;-5141
8;11239
16;52478
7;-10370
4;44904
8;-52254
25;-71006
6;-13665
20;-62546
18;8006
7;49906
4;36024
3;48103
18;-22351
20;-27969
21;7138
1;68956
6;38036
24;39880
7;1817
15;99674
9;-42515
15;51858
5;-63291
14;46668
5;-40001
3;84676
23;88369
12;86870
25;-57540
24;-89383
15;57652
17;-93459
21;-88748
7;50537
11;-66002
18;47106
22;2807
8;-52682
9;15478
2;-19264
14;-5001
19;94911
22;36778
10;-86139
4;-65289
8;-17737
7;-1438
10;22940
19;-31285
18;59969
25;-49587
16;60110
23;-47652
25;-4067
11;85415
22;-24951
13;50198
18;-61193
2;-71333
1;78810
25;45858
6;-12160
16;-20279
17;52029
20;-15587
21;2793
5;6831
10;-60882
24;-27467
23;21794
21;-30737
6;-9124
6;42184
23;26782
10;39455
8;92979
5;-86797
4;-58571
19;2827
13;86680
17;68673
1;-54856
5;36532
17;-25058
11;65897
9;-68052
25;22606
25;43562
14;77947
17;88460
24;55257
2;19062
13;34549
5;-8003
13;30034
15;-9565
12;-83266
10;49155
20;-23936
15;-36226
10;12040
20;1231
7;-19762
13;14488
5;-68806
17;-6790
20;-97114
17;62310
14;-63190
7;-87006
23;93415
23;18342
10;-66140
1;29360
9;78091
10;86979
8;-58675
16;-86407
8;-5160
12;-36622
18;40788
12;-98023
22;-41721
6;11672
25;31676
4;-59257
2;29387
4;74216
24;-72248
24;-45300
6;55629
17;-97327
15;-20906
24;1048
9;-10331
12;69836
3;97139
11;88565
15;-25337
22;63252
11;98904
24;15088
2;75621
23;-67669
8;-23210
15;-59862
25;49799
18;9646
25;-66750
25;45963
25;98300
14;41152
6;-4079
7;15684
3;14141
2;53835
24;-34564
1;21944
25;33587
2;-67971
11;-8132
12;22604
17;40919
9;84204
5;51476
23;-44782
19;-54260
2;-33376
2;31354
3;14995
13;-66817
20;98746
17;-5956
8;90331
9;39250
13;41621
8;-52524
17;3090
14;80903
20;20486
11;14456
10;86219
8;6629
7;92714
6;87914
25;90952
13;26703
15;-57413
20;-63454
11;76166
6;-1570
5;-72653
24;-15112
9;89812
13;-5791
25;-59232
17;-49182
1;-54760
11;-67554
2;51097
14;-10181
9;37146
21;68012
10;-40277
18;-55495
13;42168
5;-85033
23;41957
12;-89150
11;50592
24;96415
9;58472
14;-80657
17;3094
25;77578
6;57154
3;-95306
10;-50017
15;-16989
13;-88659
23;31991
24;-31379
3;-48844
8;-83361
15;-97214
13;7744
7;51409
1;93275
3;-88147
4;7482
14;-30150
23;11204
5;43853
3;-52370
10;-53311
15;-65665
16;75659
4;81515
14;17669
7;-70130
8;-82502
15;-49083
18;-85008
16;-96629
24;26594
13;-8075
16;97293
17;-18259
4;-74289
23;-59149
18;78823
9;-91990
8;-94557
16;-85346
14;94315
7;60260
6;33464
12;69511
25;-73791
11;81071
7;64037
13;24709
23;90595
19;85650
5;-5051
17;-90517
13;5721
8;-52215
6;-83998
16;63507
21;19822
3;3137
24;-64411
18;-75286
21;-67174
21;-27324
15;-82861
14;-56548
17;78490
23;-85181
16;12926
10;38886
25;-79092
10;66869
1;-65144
2;46456
14;-10152
20;-22279
11;84521
1;-91089
12;-80556
10;12599
16;33384
8;101
13;-56187
6;-22688
4;-47561
4;24327
22;58651
23;29281
5;46639
23;54946
17;33337
6;-66895
21;87143
5;13887
2;42644
9;-23405
14;-8193
11;50300
11;-43439
18;36265
6;41358
9;-77709
11;-68060
3;85578
13;-67124
9;80236
6;19515
24;27955
19;-71933
16;86730
5;60902
18;-6342
11;9817
1;-5895
11;-92471
13;-89874
19;-80462
9;31160
25;33733
8;78351
1;-58550
1;33472
4;-39390
23;-11660
3;-62212
14;2400
11;27267
3;-42095
18;35698
5;91674
22;39832
15;-94399
9;19318
8;83014
23;46946
25;-45729
18;-75294
17;-29017
1;-23024
20;-60588
20;47527
25;97378
18;12725
4;-58036
1;78857
14;17890
22;-93600
12;38555
17;-41633
6;-91633
7;7705
11;45725
2;56457
20;-12184
8;-34403
20;72604
15;-88097
14;42321
24;31459
13;-59809
19;99089
14;-47456
4;56651
6;41416
1;-69001
10;66376
6;-89109
2;-5584
20;66554
3;-82422
19;-88661
7;-92416
2;-42441
10;5430
7;7763
1;-47333
1;58836
22;-18420
22;-66607
19;963
15;24329
21;-39847
4;-6678
4;-50858
23;-3865
5;22992
16;71467
20;-99894
16;13133
19;74987
4;6799
14;-90381
17;-23736
3;74913
5;66430
23;33036
5;37571
2;20625
15;-68049
11;-37847
15;53207
24;-84047
8;-93705
8;-4377
12;93116
7;-95906
16;-30510
22;61584
14;-64150
18;-27148
10;74050
21;53100
3;43631
25;55807
5;-12772
21;-71264
17;-56497
25;94784
16;12529
20;7163
23;-21797
1;45349
14;18423
21;7480
13;-7252
14;-56360
24;-15441
17;44948
5;44178
8;4508
5;-54843
18;-74577
23;73540
17;25207
24;99467
15;-86387
1;-75907
24;-22236
2;25778
7;-38574
14;-93527
21;-31070
2;-42059
24;53146
20;-95019
5;-8452
11;-94051
22;62136
4;-27347
14;73711
10;-55903
3;-60514
25;-81257
25;64329
17;-36529
11;78194
22;78975
13;1296
8;-58002
24;-83715
12;84783
16;48822
5;-73871
22;-12619
21;-65561
22;17083
13;-71646
4;64783
23;-50646
16;-63071
24;-43509
12;-48225
22;22078
7;-22870
17;99843
8;-74641
18;-65154
25;-40577
13;88887
3;-10648
3;-15766
19;-46493
10;-76827
2;58205
23;-32438
11;75030
16;-87040
11;89285
2;-81587
23;23080
20;16676
15;95019
2;15026
25;-38629
11;48576
23;40082
16;51469
3;48310
1;61589
1;44210
5;34577
11;44962
5;-90244
15;-44563
11;34964
22;-50644
16;60317
8;64325
17;97947
21;73507
18;-71785
19;88009
20;80670
20;96993
3;-89941
16;-93686
25;99381
5;-72742
14;26062
19;25266
9;-9715
10;71182
22;-63994
9;-9639
12;-57980
5;41325
7;13153
4;-60047
21;-57265
23;44276
20;24437
25;67656
19;70797
3;51371
20;-84485
23;18905
15;49124
19;-99717
13;70180
8;-94111
9;-57753
18;-36159
21;88926
12;-24554
3;-34061
6;-57162
25;-46188
13;-67100
16;53073
9;71516
3;-6533
14;-80848
16;24938
8;8743
1;-61149
3;-59447
13;83563
22;28511
1;-11799
19;-19139
13;-14984
2;-32230
6;-96536
11;-2195
17;-92397
19;71654
21;77530
11;45468
19;13592
15;-17014
16;20065
19;27779
13;52833
18;-18113
10;67655
4;50838
17;40576
2;-90957
3;-61821
12;-77456
2;75199
17;-74748
13;52322
4;-17510
15;80354
18;-99505
22;2000
21;54641
19;65395
9;90303
8;-45596
7;4667
5;56882
23;-96629
24;-20811
3;-57795
3;20995
16;87568
15;-877
14;28089
25;67744
23;-40753
22;62814
9;-43686
9;98516
3;-7508
14;69021
20;4222
20;-55233
7;-88210
1;31231
23;-61285
16;74922
12;53382
20;-25297
20;21190
8;-49055
19;91240
22;-70750
24;9945
13;54401
8;-59377
13;-74763
3;-35059
1;-31027
8;32343
1;45185
6;-46521
20;78836
3;72972
22;20600
7;85713
17;-13529
16;-78775
15;96750
15;-4829
9;-95210
5;-7072
16;-87763
1;31073
3;19058
5;-40106
15;80625
24;96479
2;-98746
6;49446
13;-12319
17;-50200
21;92215
3;96649
23;-74996
13;-54895
6;-87638
4;61347
16;6288
18;2083
9;41201
5;99176
10;18031
7;9448
13;5692
20;-95335
9;15446
7;-38663
4;-82777
6;-66246
4;-43393
21;80327
15;-52189
6;8323
13;39226
13;9803
22;3103
8;-82627
21;-74843
6;-10905
18;-91938
8;-22660
16;63123
21;91364
10;-19862
17;87123
1;42310
24;-25340
6;-72768
4;48837
24;-87020
18;80177
9;-55772
10;-26130
21;-99628
14;-14367
23;-76631
20;-18961
8;-22983
12;-85374
10;-89225
25;-9121
5;58846
10;-54448
20;-23616
4;37387
3;73178
22;30727
10;-22286
11;-34723
14;61321
13;31186
9;39028
11;-84119
4;-45997
18;48931
24;2906
8;51129
23;28043
4;79090
13;40773
11;38929
23;53843
20;96902
2;28338
8;-69021
19;-3465
19;52694
7;19094
23;58941
6;-55675
7;-52351
18;-44254
10;42138
11;-87433
17;91332
6;-64454
19;64381
6;23908
6;-61629
21;89947
12;-9825
24;64797
4;7466
2;-12120
4;-26411
17;-72416
5;14002
14;-41223
9;-48868
22;15931
5;24649
19;-3808
1;99937
23;-36068
4;-94483
13;26442
7;-2714
24;26303
17;76933
23;-65219
8;22607
20;-71501
17;92917
15;34419
13;-95511
5;-51570
17;82355
6;-78375
25;5741
5;68678
8;62155
